sentence_id,words,labels,pos_tag
156,incorporate,O,VBP
156,the,O,DT
156,prior,B,NN
156,on,I,IN
156,natural,I,JJ
156,images,I,NNS
156,by,O,IN
156,requiring,O,VBG
156,that,O,IN
156,the,O,DT
156,separating,O,VBG
156,hyperplane,B,NN
156,will,O,MD
156,not,O,RB
156,only,O,RB
156,yield,O,VB
156,a,O,DT
156,wide,O,JJ
156,margin,O,NN
156,",",O,","
156,but,O,CC
156,also,O,RB
156,that,O,IN
156,the,O,DT
156,corresponding,O,JJ
156,positive,O,JJ
156,half,O,NN
156,space,O,NN
156,will,O,MD
156,have,O,VB
156,a,O,DT
156,low,O,JJ
156,probability,O,NN
156,to,O,TO
156,contain,O,VB
156,natural,O,JJ
156,images,O,NNS
156,(the,O,VBP
156,background).,O,JJ
156,Our,O,PRP$
156,experiments,O,NNS
156,on,O,IN
156,real,B,JJ
156,data,I,NNS
156,sets,I,NNS
156,show,O,VBP
156,that,O,IN
156,the,O,DT
156,resulting,O,VBG
156,detector,B,NN
156,is,O,VBZ
156,more,O,RBR
156,robust,O,JJ
156,to,O,TO
156,the,O,DT
156,choice,O,NN
156,of,O,IN
156,training,O,NN
156,"examples,",O,NN
156,and,O,CC
156,substantially,O,RB
156,improves,O,VBZ
156,both,O,DT
156,linear,B,JJ
156,and,I,CC
156,kernel,I,NNS
156,SVM,I,NNP
156,when,O,WRB
156,trained,O,VBN
156,on,O,IN
156,10,O,CD
156,positive,O,JJ
156,and,O,CC
156,10,O,CD
156,negative,O,JJ
156,examples.,O,NN
157,Methods,O,NNS
157,developed,B,VBD
157,for,O,IN
157,spelling,O,VBG
157,correction,B,NN
157,for,I,IN
157,languages,O,NNS
157,like,B,IN
157,English,O,NNP
157,(see,B,VBP
157,the,I,DT
157,review,O,NN
157,by,O,IN
157,Kukich,O,NNP
157,"(Kukich,",O,NNP
157,1992)),O,CD
157,are,O,VBP
157,not,O,RB
157,readily,O,RB
157,applicable,O,JJ
157,to,O,TO
157,agglutinative,O,JJ
157,languages,B,NNS
157,.,I,.
157,This,I,DT
157,poster,I,NN
157,presents,O,VBZ
157,an,O,DT
157,approach,O,NN
157,to,B,TO
157,spelling,I,VBG
157,correction,I,NN
157,in,I,IN
157,agglutinative,I,JJ
157,languages,I,NNS
157,that,I,WDT
157,is,I,VBZ
157,based,I,VBN
157,on,O,IN
157,two-level,O,JJ
157,morphology,O,NN
157,and,B,CC
157,a,I,DT
157,dynamic-programming,I,NN
157,based,I,VBN
157,search,I,NN
157,algorithm,I,NN
157,.,I,.
157,After,I,IN
157,an,I,DT
157,overview,I,NN
157,of,O,IN
157,our,O,PRP$
157,"approach,",O,NN
157,we,O,PRP
157,present,O,JJ
157,results,B,NNS
157,from,O,IN
157,experiments,O,NNS
157,with,O,IN
157,spelling,O,VBG
157,correction,O,NN
157,in,B,IN
157,Turkish,I,NNP
157,.,I,.
158,Spelling-checkers,O,NNS
158,have,B,VBP
158,become,O,VBN
158,an,O,DT
158,integral,O,JJ
158,part,O,NN
158,of,O,IN
158,most,O,JJS
158,text,O,JJ
158,processing,O,NN
158,software,B,NN
158,.,I,.
158,From,I,IN
158,different,O,JJ
158,reasons,O,NNS
158,among,O,IN
158,which,O,WDT
158,the,O,DT
158,speed,O,NN
158,of,O,IN
158,processing,O,VBG
158,prevails,O,NNS
158,they,O,PRP
158,are,O,VBP
158,usually,B,RB
158,based,O,VBN
158,on,O,IN
158,dictionaries,O,NNS
158,of,B,IN
158,word,I,NN
158,forms,I,NNS
158,instead,I,RB
158,of,O,IN
158,words,O,NNS
158,.,O,.
158,This,O,DT
158,approach,O,NN
158,is,O,VBZ
158,sufficient,B,JJ
158,for,O,IN
158,languages,O,NNS
158,with,O,IN
158,little,B,JJ
158,inflection,O,NN
158,such,O,JJ
158,as,B,IN
158,English,I,NNP
158,",",O,","
158,but,O,CC
158,fails,B,VBZ
158,for,I,IN
158,highly,O,RB
158,inflective,O,JJ
158,languages,B,NNS
158,such,I,JJ
158,as,I,IN
158,Czech,I,NNP
158,",",I,","
158,Russian,O,NNP
158,",",O,","
158,Slovak,B,NNP
158,or,O,CC
158,other,B,JJ
158,Slavonic,I,JJ
158,languages,I,NNS
158,.,O,.
158,We,O,PRP
158,have,B,VBP
158,developed,I,VBN
158,a,I,DT
158,special,I,JJ
158,method,O,NN
158,for,O,IN
158,describing,O,VBG
158,inflection,O,NN
158,for,O,IN
158,the,O,DT
158,purpose,O,NN
158,of,B,IN
158,building,I,VBG
158,spelling-checkers,O,NNS
158,for,O,IN
158,such,O,JJ
158,languages.,O,IN
158,The,B,DT
158,speed,I,NN
158,of,O,IN
158,the,O,DT
158,resulting,O,VBG
158,program,B,NN
158,lies,O,NNS
158,somewhere,O,RB
158,in,O,IN
158,the,O,DT
158,middle,B,NN
158,of,O,IN
158,the,O,DT
158,scale,O,NN
158,of,O,IN
158,existing,O,VBG
158,spelling-checkers,O,NNS
158,for,O,IN
158,English,O,NNP
158,and,B,CC
158,the,I,DT
158,main,I,JJ
158,dictionary,I,JJ
158,fits,I,NNS
158,into,I,IN
158,the,O,DT
158,standard,O,JJ
158,360K,O,CD
158,floppy,O,JJ
158,",",O,","
158,whereas,O,IN
158,the,O,DT
158,number,O,NN
158,of,O,IN
158,recognized,O,VBN
158,word,O,NN
158,forms,O,NNS
158,exceeds,O,VBZ
158,6,O,CD
158,million,O,CD
158,(for,O,JJ
158,Czech,O,NNP
158,).,O,NNP
158,"Further,",O,NNP
158,a,O,DT
158,special,O,JJ
158,method,O,NN
158,has,O,VBZ
158,been,O,VBN
158,developed,B,VBN
158,for,O,IN
158,easy,O,JJ
158,word,O,NN
158,classification,O,NN
158,.,O,.
159,In,O,IN
159,this,O,DT
159,"paper,",O,NN
159,we,O,PRP
159,aim,O,VBP
159,to,O,TO
159,automatically,O,RB
159,render,O,VB
159,aging,B,VBG
159,faces,I,VBZ
159,in,O,IN
159,a,O,DT
159,personalized,O,JJ
159,way.,O,NN
159,"Basically,",O,NNP
159,a,O,DT
159,set,O,NN
159,of,O,IN
159,age-group,B,JJ
159,specific,I,JJ
159,dictionaries,I,NNS
159,are,O,VBP
159,"learned,",O,JJ
159,where,O,WRB
159,the,O,DT
159,dictionary,B,JJ
159,bases,I,NNS
159,corresponding,O,VBG
159,to,O,TO
159,the,O,DT
159,same,O,JJ
159,index,O,NN
159,yet,O,RB
159,from,O,IN
159,different,O,JJ
159,dictionaries,O,NNS
159,form,O,VBP
159,a,O,DT
159,particular,O,JJ
159,aging,B,VBG
159,process,I,NN
159,pattern,I,JJ
159,cross,O,NN
159,different,O,JJ
159,age,O,NN
159,"groups,",O,NN
159,and,O,CC
159,a,O,DT
159,linear,B,JJ
159,combination,I,NN
159,of,O,IN
159,these,O,DT
159,patterns,B,NNS
159,expresses,O,VBZ
159,a,O,DT
159,particular,O,JJ
159,personalized,B,JJ
159,aging,I,VBG
159,process.,I,JJ
159,"Moreover,",O,NNP
159,two,O,CD
159,factors,O,NNS
159,are,O,VBP
159,taken,O,VBN
159,into,O,IN
159,consideration,O,NN
159,in,O,IN
159,the,O,DT
159,dictionary,B,JJ
159,learning,I,NN
159,process.,I,NN
159,"First,",O,NNP
159,beyond,O,IN
159,the,O,DT
159,aging,B,VBG
159,"dictionaries,",I,NN
159,each,O,DT
159,subject,O,NN
159,may,O,MD
159,have,O,VB
159,extra,O,JJ
159,personalized,B,VBN
159,facial,I,JJ
159,"characteristics,",I,NN
159,e.g.,O,NN
159,"mole,",B,NN
159,which,O,WDT
159,are,O,VBP
159,invariant,O,JJ
159,in,O,IN
159,the,O,DT
159,aging,B,VBG
159,process.,I,NN
159,"Second,",O,NNP
159,it,O,PRP
159,is,O,VBZ
159,challenging,O,VBG
159,or,O,CC
159,even,O,RB
159,impossible,O,JJ
159,to,O,TO
159,collect,O,VB
159,faces,O,VBZ
159,of,O,IN
159,all,O,DT
159,age,O,NN
159,groups,O,NNS
159,for,O,IN
159,a,O,DT
159,particular,O,JJ
159,"subject,",O,NN
159,yet,O,RB
159,much,O,JJ
159,easier,O,JJR
159,and,O,CC
159,more,O,RBR
159,practical,O,JJ
159,to,O,TO
159,get,O,VB
159,face,O,JJ
159,pairs,O,NNS
159,from,O,IN
159,neighboring,O,VBG
159,age,O,NN
159,groups.,O,NN
159,Thus,O,RB
159,a,O,DT
159,personality-aware,B,NN
159,coupled,I,JJ
159,reconstruction,I,NN
159,loss,I,NN
159,is,O,VBZ
159,utilized,O,VBN
159,to,O,TO
159,learn,O,VB
159,the,O,DT
159,dictionaries,B,NNS
159,based,O,VBN
159,on,O,IN
159,face,O,NN
159,pairs,O,NNS
159,from,O,IN
159,neighboring,O,VBG
159,age,O,NN
159,groups.,O,JJ
159,Extensive,O,JJ
159,experiments,O,NNS
159,well,O,RB
159,demonstrate,O,VB
159,the,O,DT
159,advantages,O,NNS
159,of,O,IN
159,our,O,PRP$
159,proposed,O,VBN
159,solution,B,NN
159,over,O,IN
159,other,O,JJ
159,state-of-the-arts,B,NNS
159,in,O,IN
159,term,O,NN
159,of,O,IN
159,personalized,B,JJ
159,aging,I,VBG
159,"progression,",I,NN
159,as,O,RB
159,well,O,RB
159,as,O,IN
159,the,O,DT
159,performance,O,NN
159,gain,O,NN
159,for,O,IN
159,cross-age,B,JJ
159,face,I,NN
159,verification,I,NN
159,by,O,IN
159,synthesizing,B,VBG
159,aging,I,VBG
159,faces.,I,NN
160,We,O,PRP
160,propose,O,VBP
160,a,O,DT
160,novel,O,JJ
160,probabilistic,B,JJ
160,framework,I,NN
160,for,O,IN
160,learning,O,VBG
160,visual,B,JJ
160,models,I,NNS
160,of,I,IN
160,3D,I,CD
160,object,I,JJ
160,categories,I,NNS
160,by,O,IN
160,combining,O,VBG
160,appearance,B,NN
160,information,I,NN
160,and,O,CC
160,geometric,B,JJ
160,constraints.,I,NN
160,Objects,O,NNS
160,are,O,VBP
160,represented,O,VBN
160,as,O,IN
160,a,O,DT
160,coherent,O,NN
160,ensemble,O,NN
160,of,O,IN
160,parts,O,NNS
160,that,O,WDT
160,are,O,VBP
160,consistent,O,JJ
160,under,O,IN
160,3D,B,CD
160,viewpoint,I,NN
160,transformations.,I,NNS
160,Each,O,DT
160,part,O,NN
160,is,O,VBZ
160,a,O,DT
160,collection,O,NN
160,of,O,IN
160,salient,B,JJ
160,image,I,NN
160,features.,I,VBD
160,A,O,NNP
160,generative,B,JJ
160,framework,I,NN
160,is,O,VBZ
160,used,O,VBN
160,for,O,IN
160,learning,O,VBG
160,a,O,DT
160,model,B,NN
160,that,O,WDT
160,captures,O,VBZ
160,the,O,DT
160,relative,O,JJ
160,position,O,NN
160,of,O,IN
160,parts,O,NNS
160,within,O,IN
160,each,O,DT
160,of,O,IN
160,the,O,DT
160,discretized,B,JJ
160,viewpoints.,I,NN
160,Contrary,O,NNP
160,to,O,TO
160,most,O,JJS
160,of,O,IN
160,the,O,DT
160,existing,O,VBG
160,mixture,B,NN
160,of,I,IN
160,viewpoints,I,NNS
160,models,I,NNS
160,",",O,","
160,our,O,PRP$
160,model,B,NN
160,establishes,O,VBZ
160,explicit,O,JJ
160,correspondences,O,NNS
160,of,O,IN
160,parts,O,NNS
160,across,O,IN
160,different,O,JJ
160,viewpoints,B,NNS
160,of,O,IN
160,the,O,DT
160,object,O,JJ
160,class.,O,NN
160,Given,O,NNP
160,a,O,DT
160,new,O,JJ
160,"image,",B,NN
160,detection,I,NN
160,and,O,CC
160,classification,B,NN
160,are,O,VBP
160,achieved,O,VBN
160,by,O,IN
160,determining,O,VBG
160,the,O,DT
160,position,B,NN
160,and,O,CC
160,viewpoint,B,NN
160,of,O,IN
160,the,O,DT
160,model,O,NN
160,that,O,WDT
160,maximize,O,VBZ
160,recognition,B,NN
160,scores,I,NNS
160,of,O,IN
160,the,O,DT
160,candidate,O,NN
160,objects.,O,VBZ
160,Our,O,PRP$
160,approach,B,NN
160,is,O,VBZ
160,among,O,IN
160,the,O,DT
160,first,O,JJ
160,to,O,TO
160,propose,O,VB
160,a,O,DT
160,generative,B,JJ
160,proba-bilistic,I,JJ
160,framework,I,NN
160,for,O,IN
160,3D,B,CD
160,object,I,JJ
160,categorization.,I,NN
160,We,O,PRP
160,test,O,VBP
160,our,O,PRP$
160,algorithm,B,NN
160,on,O,IN
160,the,O,DT
160,detection,B,NN
160,task,I,NN
160,and,O,CC
160,the,O,DT
160,viewpoint,B,NN
160,classification,I,NN
160,task,I,NN
160,by,O,IN
160,using,O,VBG
160,"""",O,JJ
160,car,O,NN
160,"""",O,JJ
160,category,O,NN
160,from,O,IN
160,both,O,CC
160,the,O,DT
160,Savarese,O,JJ
160,et,O,NN
160,al.,O,NN
160,2007,O,CD
160,and,O,CC
160,PASCAL,B,NNP
160,VOC,I,NNP
160,2006,I,CD
160,datasets.,I,NN
160,We,O,PRP
160,show,O,VBP
160,promising,O,JJ
160,results,O,NNS
160,in,O,IN
160,both,O,DT
160,the,O,DT
160,detection,B,NN
160,and,I,CC
160,viewpoint,I,NN
160,classification,I,NN
160,tasks,I,NNS
160,on,O,IN
160,these,O,DT
160,two,O,CD
160,challenging,O,NN
160,datasets.,B,NN
161,We,O,PRP
161,present,O,VBP
161,a,O,DT
161,framework,O,NN
161,for,B,IN
161,the,O,DT
161,fast,O,JJ
161,computation,B,NN
161,of,I,IN
161,lexical,I,JJ
161,affinity,I,NN
161,models,I,NNS
161,.,I,.
161,The,I,DT
161,framework,O,NN
161,is,B,VBZ
161,composed,I,VBN
161,of,O,IN
161,a,O,DT
161,novel,O,JJ
161,algorithm,O,NN
161,to,B,TO
161,efficiently,I,RB
161,compute,O,VB
161,the,O,DT
161,co-occurrence,O,NN
161,distribution,B,NN
161,between,I,IN
161,pairs,O,NNS
161,of,O,IN
161,terms,O,NNS
161,",",O,","
161,an,O,DT
161,independence,O,NN
161,model,B,NN
161,",",I,","
161,and,I,CC
161,a,I,DT
161,parametric,O,JJ
161,affinity,B,NN
161,model,I,NN
161,.,I,.
161,In,I,IN
161,comparison,I,NN
161,with,O,IN
161,previous,O,JJ
161,models,O,NNS
161,",",O,","
161,which,O,WDT
161,either,B,CC
161,use,O,VBP
161,arbitrary,O,JJ
161,windows,O,NNS
161,to,O,TO
161,compute,O,VB
161,similarity,O,NN
161,between,B,IN
161,words,I,NNS
161,or,O,CC
161,use,O,VB
161,lexical,O,JJ
161,affinity,O,NN
161,to,B,TO
161,create,I,VB
161,sequential,I,JJ
161,models,O,NNS
161,",",B,","
161,in,I,IN
161,this,I,DT
161,paper,I,NN
161,we,I,PRP
161,focus,O,VBP
161,on,O,IN
161,models,O,NNS
161,intended,O,VBN
161,to,O,TO
161,capture,B,VB
161,the,O,DT
161,co-occurrence,O,NN
161,patterns,O,NNS
161,of,B,IN
161,any,I,DT
161,pair,I,NN
161,of,I,IN
161,words,I,NNS
161,or,O,CC
161,phrases,O,NNS
161,at,O,IN
161,any,O,DT
161,distance,O,NN
161,in,O,IN
161,the,O,DT
161,corpus,O,NN
161,.,O,.
161,The,O,DT
161,framework,O,NN
161,is,O,VBZ
161,"flexible,",O,JJ
161,allowing,O,VBG
161,fast,B,JJ
161,adaptation,O,NN
161,to,O,TO
161,applications,O,NNS
161,and,O,CC
161,it,O,PRP
161,is,O,VBZ
161,scalable.,O,JJ
161,We,O,PRP
161,apply,O,VBP
161,it,O,PRP
161,in,O,IN
161,combination,O,NN
161,with,O,IN
161,a,O,DT
161,terabyte,O,NN
161,corpus,O,NN
161,to,O,TO
161,answer,O,VB
161,natural,O,JJ
161,language,B,NN
161,tests,I,NNS
161,",",O,","
161,achieving,O,VBG
161,encouraging,B,JJ
161,results.,I,NN
162,While,O,IN
162,paraphrasing,O,VBG
162,is,B,VBZ
162,critical,O,JJ
162,both,O,DT
162,for,O,IN
162,interpretation,O,NN
162,and,B,CC
162,generation,I,NN
162,of,I,IN
162,natural,I,JJ
162,language,I,NN
162,",",I,","
162,current,I,JJ
162,systems,O,NNS
162,use,B,VBP
162,manual,I,JJ
162,or,I,CC
162,semi-automatic,I,JJ
162,methods,I,NNS
162,to,I,TO
162,collect,I,VB
162,paraphrases,O,NNS
162,.,B,.
162,We,I,PRP
162,present,I,VBD
162,an,O,DT
162,unsupervised,O,JJ
162,learning,B,NN
162,algorithm,I,NN
162,for,I,IN
162,identification,I,NN
162,of,I,IN
162,paraphrases,I,NNS
162,from,I,IN
162,a,I,DT
162,corpus,I,NN
162,of,O,IN
162,multiple,O,JJ
162,English,B,NNP
162,translations,I,NNS
162,of,I,IN
162,the,I,DT
162,same,I,JJ
162,source,O,NN
162,text,O,NN
162,.,O,.
162,Our,O,PRP$
162,approach,O,NN
162,yields,O,NNS
162,phrasal,B,NN
162,and,O,CC
162,single,O,JJ
162,word,B,NN
162,lexical,I,JJ
162,paraphrases,I,NNS
162,as,I,RB
162,well,I,RB
162,as,I,IN
162,syntactic,I,JJ
162,paraphrases,O,NNS
162,.,B,.
163,This,O,DT
163,paper,O,NN
163,solves,O,VBZ
163,a,O,DT
163,specialized,B,JJ
163,regression,I,NN
163,problem,I,NN
163,to,O,TO
163,obtain,O,VB
163,sampling,B,JJ
163,probabilities,I,NNS
163,for,O,IN
163,records,B,NNS
163,in,O,IN
163,databases.,B,NN
163,The,O,DT
163,goal,O,NN
163,is,O,VBZ
163,to,O,TO
163,sample,O,VB
163,a,O,DT
163,small,O,JJ
163,set,O,NN
163,of,O,IN
163,records,B,NNS
163,over,O,IN
163,which,O,WDT
163,evaluating,O,VBG
163,aggregate,B,NN
163,queries,I,NNS
163,can,O,MD
163,be,O,VB
163,done,O,VBN
163,both,O,DT
163,efficiently,O,RB
163,and,O,CC
163,accurately.,O,IN
163,We,O,PRP
163,provide,O,VBP
163,a,O,DT
163,principled,B,JJ
163,and,I,CC
163,provable,I,JJ
163,solution,I,NN
163,for,O,IN
163,this,O,DT
163,problem;,B,NN
163,it,I,PRP
163,is,O,VBZ
163,parameterless,O,JJ
163,and,O,CC
163,requires,O,VBZ
163,no,O,DT
163,data,O,NN
163,insights.,O,NN
163,Unlike,O,NNP
163,standard,O,NN
163,regression,B,NN
163,problems,I,NNS
163,",",O,","
163,the,O,DT
163,loss,B,NN
163,is,O,VBZ
163,inversely,O,RB
163,proportional,O,JJ
163,to,O,TO
163,the,O,DT
163,regressed-to,B,JJ
163,values.,I,NN
163,"Moreover,",O,NNP
163,a,O,DT
163,cost,B,NN
163,zero,I,CD
163,solution,I,NN
163,always,O,RB
163,exists,O,VBZ
163,and,O,CC
163,can,O,MD
163,only,O,RB
163,be,O,VB
163,excluded,O,VBN
163,by,O,IN
163,hard,B,JJ
163,budget,I,NN
163,constraints.,I,NN
163,A,O,NNP
163,unique,O,JJ
163,form,O,NN
163,of,O,IN
163,reg-ularization,B,NN
163,is,O,VBZ
163,also,O,RB
163,needed.,O,JJ
163,We,O,PRP
163,provide,O,VBP
163,an,O,DT
163,efficient,O,NN
163,and,O,CC
163,simple,O,JJ
163,regularized,B,JJ
163,Empirical,I,NNP
163,Risk,I,NNP
163,Minimization,I,NNP
163,(ERM),I,NNP
163,algorithm,I,VBZ
163,along,O,IN
163,with,O,IN
163,a,O,DT
163,theoretical,O,JJ
163,generalization,O,NN
163,result.,O,VB
163,Our,O,PRP$
163,extensive,O,JJ
163,experimental,O,JJ
163,results,O,NNS
163,significantly,O,RB
163,improve,O,VB
163,over,O,IN
163,both,O,DT
163,uniform,B,JJ
163,sampling,I,NN
163,and,O,CC
163,standard,O,JJ
163,stratified,B,VBD
163,sampling,I,VBG
163,which,O,WDT
163,are,O,VBP
163,de-facto,O,JJ
163,the,O,DT
163,industry,O,NN
163,standards.,O,NN
164,Sources,O,NNS
164,of,O,IN
164,training,O,NN
164,data,O,NNS
164,suitable,O,JJ
164,for,O,IN
164,language,O,NN
164,modeling,B,NN
164,of,I,IN
164,conversational,I,JJ
164,speech,I,NN
164,are,I,VBP
164,limited.,I,VBN
164,In,O,IN
164,this,O,DT
164,"paper,",O,NN
164,we,O,PRP
164,show,O,VBP
164,how,O,WRB
164,training,O,JJ
164,data,O,NNS
164,can,O,MD
164,be,O,VB
164,supplemented,O,VBN
164,with,O,IN
164,text,O,NN
164,from,O,IN
164,the,O,DT
164,web,O,NN
164,filtered,O,VBD
164,to,O,TO
164,match,O,VB
164,the,O,DT
164,style,O,NN
164,and/or,O,VBZ
164,topic,O,NN
164,of,O,IN
164,the,O,DT
164,target,O,NN
164,recognition,O,NN
164,task,O,NN
164,",",O,","
164,but,B,CC
164,also,I,RB
164,that,I,IN
164,it,I,PRP
164,is,O,VBZ
164,possible,O,JJ
164,to,O,TO
164,get,O,VB
164,bigger,O,JJR
164,performance,O,NN
164,gains,O,NNS
164,from,O,IN
164,the,O,DT
164,data,O,NNS
164,by,O,IN
164,using,O,VBG
164,class-dependent,O,JJ
164,interpolation,O,NN
164,of,B,IN
164,N-grams,I,NNP
164,.,I,.
165,Our,O,PRP$
165,goal,O,NN
165,is,O,VBZ
165,to,O,TO
165,learn,O,VB
165,a,O,DT
165,Mahalanobis,B,NNP
165,distance,I,NN
165,by,O,IN
165,minimizing,O,VBG
165,a,O,DT
165,loss,B,NN
165,defined,O,VBN
165,on,O,IN
165,the,O,DT
165,weighted,B,JJ
165,sum,I,NN
165,of,O,IN
165,the,O,DT
165,precision,B,NN
165,at,O,IN
165,different,O,JJ
165,ranks.,B,VB
165,Our,O,PRP$
165,core,O,NN
165,motivation,O,NN
165,is,O,VBZ
165,that,O,IN
165,minimizing,O,VBG
165,a,O,DT
165,weighted,B,JJ
165,rank,I,NN
165,loss,I,NN
165,is,O,VBZ
165,a,O,DT
165,natural,O,JJ
165,criterion,O,NN
165,for,O,IN
165,many,O,JJ
165,problems,O,NNS
165,in,O,IN
165,computer,B,NN
165,vision,I,NN
165,such,O,JJ
165,as,O,IN
165,person,B,NN
165,re-identification.,I,NN
165,We,O,PRP
165,propose,O,VBP
165,a,O,DT
165,novel,O,JJ
165,metric,B,JJ
165,learning,I,VBG
165,formulation,I,NN
165,called,O,VBN
165,Weighted,B,NNP
165,Approximate,I,NNP
165,Rank,I,NNP
165,Component,I,NNP
165,Analysis,I,NNP
165,(WARCA).,I,NNP
165,We,O,PRP
165,then,O,RB
165,derive,O,VBP
165,a,O,DT
165,scalable,O,JJ
165,stochastic,B,JJ
165,gradient,I,NN
165,descent,I,NN
165,algorithm,I,NN
165,for,O,IN
165,the,O,DT
165,resulting,O,VBG
165,learning,B,JJ
165,problem.,I,NN
165,We,O,PRP
165,also,O,RB
165,derive,O,VBP
165,an,O,DT
165,efficient,O,JJ
165,non-linear,B,JJ
165,extension,I,NN
165,of,I,IN
165,WARCA,I,NNP
165,by,I,IN
165,using,O,VBG
165,the,O,DT
165,kernel,B,NN
165,trick.,I,NN
165,Kernel,I,NNP
165,space,I,NN
165,embedding,I,VBG
165,decouples,O,NNS
165,the,O,DT
165,training,B,NN
165,and,I,CC
165,prediction,I,NN
165,costs,I,NNS
165,from,O,IN
165,the,O,DT
165,data,B,NNS
165,dimension,I,NN
165,and,O,CC
165,enables,O,VBZ
165,us,O,PRP
165,to,O,TO
165,plug,O,VB
165,inarbitrary,B,JJ
165,distance,I,NN
165,measures,I,NNS
165,which,O,WDT
165,are,O,VBP
165,more,O,RBR
165,natural,O,JJ
165,for,O,IN
165,the,O,DT
165,features.,B,NN
165,We,O,PRP
165,also,O,RB
165,address,O,VBP
165,a,O,DT
165,more,O,RBR
165,general,O,JJ
165,problem,O,NN
165,of,O,IN
165,matrix,B,NN
165,rank,I,NN
165,degeneration,I,NN
165,&,O,CC
165,non-isolated,B,JJ
165,minima,I,NN
165,in,O,IN
165,the,O,DT
165,low-rank,B,JJ
165,matrix,I,NN
165,optimization,I,NN
165,by,O,IN
165,using,O,VBG
165,new,O,JJ
165,type,O,NN
165,of,O,IN
165,regularizer,B,NN
165,which,O,WDT
165,approximately,O,RB
165,enforces,O,VBZ
165,the,O,DT
165,or-thonormality,B,NN
165,of,O,IN
165,the,O,DT
165,learned,B,JJ
165,matrix,I,NN
165,very,O,RB
165,efficiently.,O,RB
165,We,O,PRP
165,validate,O,VBP
165,this,O,DT
165,new,O,JJ
165,method,B,NN
165,on,O,IN
165,nine,O,CD
165,standard,O,JJ
165,person,B,NN
165,re-identification,I,JJ
165,datasets,I,NNS
165,including,O,VBG
165,two,O,CD
165,large,O,JJ
165,scale,B,JJ
165,Market-1501,I,NNP
165,and,O,CC
165,CUHK03,B,NNP
165,datasets,I,NNS
165,and,O,CC
165,show,O,VBP
165,that,O,IN
165,we,O,PRP
165,improve,O,VBP
165,upon,O,IN
165,the,O,DT
165,current,O,JJ
165,state-of-the-art,O,JJ
165,methods,O,NNS
165,on,O,IN
165,all,O,DT
165,of,O,IN
165,them.,B,NN
166,In,O,IN
166,this,O,DT
166,"work,",O,NN
166,we,O,PRP
166,present,O,VBP
166,a,O,DT
166,technique,B,NN
166,for,O,IN
166,robust,B,JJ
166,estimation,I,NN
166,",",O,","
166,which,O,WDT
166,by,O,IN
166,explicitly,O,RB
166,incorporating,O,VBG
166,the,O,DT
166,inherent,B,JJ
166,uncertainty,I,NN
166,of,I,IN
166,the,I,DT
166,estimation,I,NN
166,"procedure,",I,NN
166,results,O,NNS
166,in,O,IN
166,a,O,DT
166,more,O,RBR
166,efficient,B,JJ
166,robust,I,JJ
166,estimation,I,NN
166,algorithm.,I,NN
166,In,O,IN
166,"addition,",O,NN
166,we,O,PRP
166,build,O,VBP
166,on,O,IN
166,recent,O,JJ
166,work,O,NN
166,in,O,IN
166,randomized,B,JJ
166,model,I,NN
166,"verification,",I,NN
166,and,O,CC
166,use,O,VB
166,this,B,DT
166,to,O,TO
166,characterize,O,VB
166,the,O,DT
166,'non-randomness',O,CD
166,of,O,IN
166,a,O,DT
166,solution.,O,NN
166,The,O,DT
166,combination,O,NN
166,of,O,IN
166,these,O,DT
166,two,O,CD
166,strategies,B,NNS
166,results,O,NNS
166,in,O,IN
166,a,O,DT
166,robust,B,JJ
166,estimation,I,NN
166,procedure,I,NN
166,that,O,WDT
166,provides,O,VBZ
166,a,O,DT
166,significant,O,JJ
166,speed-up,O,NN
166,over,O,IN
166,existing,O,VBG
166,RANSAC,B,NNP
166,"techniques,",I,NN
166,while,O,IN
166,requiring,O,VBG
166,no,O,DT
166,prior,B,JJ
166,information,I,NN
166,to,O,TO
166,guide,O,VB
166,the,O,DT
166,sampling,B,VBG
166,process.,I,NN
166,In,O,IN
166,"particular,",O,JJ
166,our,O,PRP$
166,algorithm,B,JJ
166,"requires,",O,NN
166,on,O,IN
166,"average,",O,JJ
166,3-10,O,JJ
166,times,O,NNS
166,fewer,O,JJR
166,samples,O,NNS
166,than,O,IN
166,standard,O,JJ
166,"RANSAC,",B,NNP
166,which,O,WDT
166,is,O,VBZ
166,in,O,IN
166,close,O,JJ
166,agreement,O,NN
166,with,O,IN
166,theoretical,B,JJ
166,predictions.,I,NN
166,The,O,DT
166,efficiency,O,NN
166,of,O,IN
166,the,O,DT
166,algorithm,B,NN
166,is,O,VBZ
166,demonstrated,O,VBN
166,on,O,IN
166,a,O,DT
166,selection,O,NN
166,of,O,IN
166,geometric,B,JJ
166,estimation,I,NN
166,problems,I,NNS
166,.,O,.
167,This,O,DT
167,article,O,NN
167,introduces,O,VBZ
167,a,O,DT
167,bidirectional,O,JJ
167,grammar,B,NN
167,generation,I,NN
167,system,I,NN
167,called,I,VBN
167,feature,O,NN
167,structure-directed,B,JJ
167,generation,I,NN
167,",",I,","
167,developed,I,VBN
167,for,O,IN
167,a,O,DT
167,dialogue,O,NN
167,translation,B,NN
167,system,I,NN
167,.,I,.
167,The,I,DT
167,system,I,NN
167,utilizes,O,VBZ
167,typed,O,JJ
167,feature,O,NN
167,structures,B,VBZ
