sentence_id,words,labels,pos_tag
259,±,O,JJ
259,0,O,CD
259,.,O,.
259,0554,O,CD
260,We,O,PRP
260,conduct,O,VBP
260,our,O,PRP$
260,experiments,O,NNS
260,on,O,IN
260,the,O,DT
260,2009,O,CD
260,Knowledge,B,NNP
260,Base,I,NNP
260,Population,I,NNP
260,(,I,(
260,KBP,I,NNP
260,),I,)
260,dataset,I,NN
260,of,O,IN
260,the,O,DT
260,Text,O,NNP
260,Analysis,O,NNP
260,Conference,O,NNP
260,(,O,(
260,TAC,O,NNP
260,),O,)
260,),O,)
260,.,O,.
261,compares,O,VBZ
261,the,O,DT
261,micro,B,NN
261,-,I,:
261,averaged,I,VBD
261,accuracy,I,NN
261,of,O,IN
261,our,O,PRP$
261,approach,O,NN
261,on,O,IN
261,KB,O,NNP
261,and,O,CC
261,NIL,O,NNP
261,queries,O,NNS
261,for,O,IN
261,different,O,JJ
261,feature,O,NN
261,sets,O,NNS
261,",",O,","
261,and,O,CC
261,lists,O,VBZ
261,the,O,DT
261,results,O,NNS
261,of,O,IN
261,two,O,CD
261,other,O,JJ
261,stateof,O,SYM
261,-,O,:
261,the,O,DT
261,-,O,:
261,art,O,NN
261,systems,O,NNS
261,(,O,(
261,",",O,","
261,as,O,RB
261,well,O,RB
261,as,O,IN
261,the,O,DT
261,best,O,JJS
261,and,O,CC
261,median,O,JJ
261,reported,O,VBD
261,performance,O,NN
261,of,O,IN
261,the,O,DT
261,2009,B,CD
261,TAC,I,NNP
261,-,I,:
261,KBP,I,NNP
261,track,O,NN
261,.,O,.
262,Table,O,JJ
262,1,O,CD
262,:,O,:
262,Micro,B,NNP
262,-,I,:
262,averaged,I,VBD
262,accuracy,I,NN
262,for,O,IN
262,TAC,B,NNP
262,-,I,:
262,KBP,I,NN
262,2009,I,CD
262,data,I,NNS
262,compared,O,VBN
262,for,O,IN
262,different,O,JJ
262,feature,O,NN
262,sets,O,NNS
262,.,O,.
263,Topic,O,NN
263,models,O,NNS
263,are,O,VBP
263,used,O,VBN
263,in,O,IN
263,computational,O,JJ
263,biology,O,NN
263,",",O,","
263,computer,O,NN
263,vision,O,NN
263,",",O,","
263,music,O,NN
263,",",O,","
263,and,O,CC
263,",",O,","
263,of,O,IN
263,course,O,NN
263,",",O,","
263,text,O,JJ
263,analysis,O,NN
263,.,O,.
264,GPs,O,NNP
264,have,O,VBP
264,been,O,VBN
264,actively,O,RB
264,researched,O,VBN
264,since,O,IN
264,the,O,DT
264,early,O,JJ
264,2000s,O,CD
264,",",O,","
264,and,O,CC
264,are,O,VBP
264,now,O,RB
264,reaching,O,VBG
264,maturity,O,NN
264,:,O,:
264,the,O,DT
264,fundamental,O,JJ
264,theory,O,NN
264,and,O,CC
264,practice,O,NN
264,is,O,VBZ
264,well,O,RB
264,understood,O,JJ
264,",",O,","
264,and,O,CC
264,now,O,RB
264,research,O,NN
264,is,O,VBZ
264,focused,O,VBN
264,into,O,IN
264,their,O,PRP$
264,applications,O,NNS
264,",",O,","
264,and,O,CC
264,improve,O,VB
264,inference,O,NN
264,algorithms,O,NN
264,",",O,","
264,e,O,NN
264,.,O,.
264,g,O,NN
264,.,O,.
264,",",O,","
264,for,O,IN
264,scaling,O,VBG
264,inference,O,NN
264,to,O,TO
264,large,O,JJ
264,and,O,CC
264,high,O,JJ
264,-,O,:
264,dimensional,O,JJ
264,datasets,O,NNS
264,.,O,.
265,This,O,DT
265,points,O,VBZ
265,to,O,TO
265,a,O,DT
265,general,O,JJ
265,difficulty,O,NN
265,",",O,","
265,namely,O,RB
265,to,O,TO
265,acquire,O,VB
265,representative,O,JJ
265,data,O,NNS
265,sets,O,NNS
265,for,O,IN
265,token,O,JJ
265,-,O,:
265,level,O,NN
265,annotation,O,NN
265,",",O,","
265,and,O,CC
265,also,O,RB
265,to,O,TO
265,perform,O,VB
265,type,O,JJ
265,-,O,:
265,level,O,NN
265,annotations,O,NNS
265,without,O,IN
265,context,O,NN
265,for,O,IN
265,the,O,DT
265,present,O,JJ
265,task,O,NN
265,.,O,.
266,Macro,B,NNP
266,-,I,:
266,Average,I,JJ
266,56,O,CD
266,%,O,NN
266,36,O,CD
266,%,O,NN
266,Micro,B,NNP
266,-,I,:
266,Average,I,JJ
266,65,O,CD
266,%,O,NN
266,36,O,CD
266,%,O,NN
266,:,O,:
266,Accuracy,B,NN
266,for,O,IN
266,type,B,NN
266,-,I,:
266,based,I,VBN
266,classification,I,NN
266,Results,O,NNP
266,for,O,IN
266,type,B,JJ
266,-,I,:
266,based,I,VBN
266,classification,I,NN
266,.,O,.
267,We,O,PRP
267,evaluate,O,VBP
267,the,O,DT
267,accuracy,B,NN
267,of,O,IN
267,classification,B,NN
267,based,O,VBN
267,on,O,IN
267,two,O,CD
267,alternative,O,JJ
267,measures,O,NNS
267,:,O,:
267,1,O,CD
267,.,O,.
268,We,O,PRP
268,also,O,RB
268,evaluate,O,VBP
268,the,O,DT
268,accuracy,B,NN
268,of,O,IN
268,classification,B,NN
268,for,O,IN
268,tokenbased,B,JJ
268,classification,I,NN
268,as,O,IN
268,the,O,DT
268,number,O,NN
268,of,O,IN
268,instances,O,NNS
268,which,O,WDT
268,were,O,VBD
268,correctly,O,RB
268,labeled,O,VBN
268,by,O,IN
268,the,O,DT
268,system,O,NN
268,divided,O,VBN
268,by,O,IN
268,the,O,DT
268,total,O,JJ
268,number,O,NN
268,of,O,IN
268,system,O,NN
268,labels,O,NNS
268,.,O,.
269,Accuracy,B,NN
269,scores,O,NNS
269,for,O,IN
269,token,B,SYM
269,-,I,:
269,based,I,VBN
269,classification,I,NN
269,(,O,(
269,excluding,O,VBG
269,NONE,O,NN
269,),O,)
269,are,O,VBP
269,lower,O,JJR
269,at,O,IN
269,29,O,CD
269,%,O,NN
269,to,O,TO
269,13,O,CD
269,%,O,NN
269,.,O,.
270,Error,O,NNP
270,analysis,O,NN
270,of,O,IN
270,randomly,O,RB
270,selected,O,VBN
270,false,O,JJ
270,positives,O,NNS
270,shows,O,VBZ
270,that,O,IN
270,the,O,DT
270,main,O,JJ
270,reason,O,NN
270,for,O,IN
270,lower,O,JJR
270,accuracy,B,NN
270,on,O,IN
270,the,O,DT
270,token,O,JJ
270,level,O,NN
270,is,O,VBZ
270,that,O,IN
270,the,O,DT
270,context,O,NN
270,is,O,VBZ
270,not,O,RB
270,always,O,RB
270,significant,O,JJ
270,enough,O,JJ
270,to,O,TO
270,determine,O,VB
270,the,O,DT
270,correct,O,JJ
270,relation,O,NN
270,.,O,.
271,Table,O,JJ
271,3,O,CD
271,:,O,:
271,Accuracy,B,NN
271,for,O,IN
271,type,B,NN
271,-,I,:
271,based,I,VBN
271,classification,I,NN
272,Table,O,JJ
272,4,O,CD
272,:,O,:
272,Accuracy,B,NN
272,for,O,IN
272,token,B,SYM
272,-,I,:
272,based,I,VBN
272,classification,I,NN
273,Pre,O,NNP
273,-,O,:
273,and,O,CC
273,Postprocessing,O,VBG
273,for,O,IN
273,Statistical,B,NNP
273,Machine,I,NNP
273,Translation,I,NNP
273,into,O,IN
273,Germanic,O,NNP
273,Languages,O,NNP
274,In,O,IN
274,this,O,DT
274,thesis,O,NN
274,proposal,O,NN
274,I,O,PRP
274,present,O,VBP
274,my,O,PRP$
274,thesis,O,NN
274,work,O,NN
274,",",O,","
274,about,O,IN
274,pre,O,JJ
274,-,O,:
274,and,O,CC
274,postprocessing,O,VBG
274,for,O,IN
274,statistical,B,JJ
274,machine,I,NN
274,translation,I,NN
274,",",O,","
274,mainly,O,RB
274,into,O,IN
274,Germanic,O,NNP
274,languages,O,NNS
274,.,O,.
275,There,O,EX
275,has,O,VBZ
275,been,O,VBN
275,less,O,JJR
275,research,O,NN
275,on,O,IN
275,translation,B,NN
275,out,O,IN
275,of,O,IN
275,English,O,NNP
275,",",O,","
275,or,O,CC
275,between,O,IN
275,other,O,JJ
275,language,O,NN
275,pairs,O,NNS
275,.,O,.
276,Methods,O,NNS
276,that,O,WDT
276,are,O,VBP
276,useful,O,JJ
276,for,O,IN
276,translation,B,NN
276,into,O,IN
276,English,O,NNP
276,have,O,VBP
276,problems,O,NNS
276,in,O,IN
276,many,O,JJ
276,cases,O,NNS
276,",",O,","
276,for,O,IN
276,instance,O,NN
276,for,O,IN
276,translation,B,NN
276,into,O,IN
276,morphologically,O,RB
276,rich,O,JJ
276,languages,O,NNS
276,.,O,.
277,In,O,IN
277,this,O,DT
277,proposal,O,NN
277,I,O,PRP
277,outline,O,VBP
277,my,O,PRP$
277,thesis,O,NN
277,work,O,NN
277,which,O,WDT
277,aims,O,VBZ
277,to,O,TO
277,improve,O,VB
277,statistical,B,JJ
277,machine,I,NN
277,translation,I,NN
277,",",O,","
277,particularly,O,RB
277,into,O,IN
277,Germanic,O,NNP
277,languages,O,NNS
277,",",O,","
277,by,O,IN
277,using,O,VBG
277,pre,O,JJ
277,-,O,:
277,and,O,CC
277,postprocessing,O,VBG
277,on,O,IN
277,one,O,CD
277,or,O,CC
277,both,O,DT
277,language,O,NN
277,sides,O,NNS
277,",",O,","
277,with,O,IN
277,an,O,DT
277,additional,O,JJ
277,focus,O,NN
277,on,O,IN
277,error,O,NN
277,analysis,O,NN
277,.,O,.
278,Machine,B,NNP
278,translation,I,NN
278,systems,O,NNS
278,are,O,VBP
278,often,O,RB
278,only,O,RB
278,evaluated,O,VBN
278,quantitatively,O,RB
278,by,O,IN
278,using,O,VBG
278,automatic,O,JJ
278,metrics,O,NNS
278,",",O,","
278,such,O,JJ
278,as,O,IN
278,Bleu,B,NNP
278,(,O,(
278,),O,)
278,",",O,","
278,which,O,WDT
278,compares,O,VBZ
278,the,O,DT
278,system,O,NN
278,output,O,NN
278,to,O,TO
278,one,O,CD
278,or,O,CC
278,more,O,JJR
278,human,O,JJ
278,reference,O,NN
278,translations,O,NNS
278,.,O,.
279,While,O,IN
279,this,O,DT
279,type,O,NN
279,of,O,IN
279,evaluation,O,NN
279,has,O,VBZ
279,its,O,PRP$
279,advantages,O,NNS
279,",",O,","
279,mainly,O,RB
279,that,O,IN
279,it,O,PRP
279,is,O,VBZ
279,fast,O,JJ
279,and,O,CC
279,cheap,O,JJ
279,",",O,","
279,its,O,PRP$
279,correlation,O,NN
279,with,O,IN
279,human,O,JJ
279,judgments,O,NNS
279,is,O,VBZ
279,often,O,RB
279,low,O,JJ
279,",",O,","
279,especially,O,RB
279,for,O,IN
279,translation,B,NN
279,out,O,IN
279,of,O,IN
279,English,O,NNP
279,.,O,.
280,The,O,DT
280,central,O,JJ
280,challenge,O,NN
280,is,O,VBZ
280,to,O,TO
280,automate,O,VB
280,every,O,DT
280,step,O,NN
280,of,O,IN
280,QA,B,NNP
280,system,O,NN
280,construction,O,NN
280,",",O,","
280,including,O,VBG
280,gathering,O,VBG
280,large,O,JJ
280,databases,O,NNS
280,and,O,CC
280,answering,O,VBG
280,questions,O,NNS
280,against,O,IN
280,these,O,DT
280,databases,O,NNS
280,.,O,.
281,While,O,IN
281,there,O,EX
281,has,O,VBZ
281,been,O,VBN
281,significant,O,JJ
281,work,O,NN
281,on,O,IN
281,large,O,JJ
281,-,O,:
281,scale,O,NN
281,information,B,NN
281,extraction,I,NN
281,(,I,(
281,IE,I,NNP
281,),I,)
281,from,O,IN
281,unstructured,O,JJ
281,text,O,NN
281,(,O,(
281,",",O,","
281,the,O,DT
281,problem,O,NN
281,of,O,IN
281,answering,O,VBG
281,questions,O,NNS
281,with,O,IN
281,the,O,DT
281,noisy,O,NN
281,knowledge,O,NN
281,bases,O,NNS
281,that,O,WDT
281,IE,B,NNP
281,systems,O,NNS
281,produce,O,VBP
281,has,O,VBZ
281,received,O,VBN
281,less,O,JJR
281,attention,O,NN
281,.,O,.
282,Experiments,O,NNS
282,were,O,VBD
282,carried,O,VBN
282,out,O,RP
282,for,O,IN
282,the,O,DT
282,system,O,NN
282,combination,O,NN
282,task,O,NN
282,of,O,IN
282,the,O,DT
282,fifth,O,JJ
282,workshop,O,NN
282,on,O,IN
282,statistical,B,JJ
282,machine,I,NN
282,translation,I,NN
282,(,O,(
282,WMT10,O,NNP
282,),O,)
282,in,O,IN
282,four,O,CD
282,directions,O,NNS
282,",",O,","
282,{,O,(
282,Czech,O,NNP
282,",",O,","
282,French,O,NNP
282,",",O,","
282,German,O,NNP
282,",",O,","
282,Spanish,O,NNP
282,},O,)
282,-,O,:
282,toEnglish,O,JJ
282,(,O,(
282,",",O,","
282,and,O,CC
282,we,O,PRP
282,found,O,VBD
282,comparable,O,JJ
282,performance,O,NN
282,to,O,TO
282,the,O,DT
282,conventional,O,JJ
282,confusion,O,NN
282,network,O,NN
282,based,O,VBN
282,system,O,NN
282,combination,O,NN
282,in,O,IN
282,two,O,CD
282,language,O,NN
282,pairs,O,NNS
282,",",O,","
282,and,O,CC
282,statistically,O,RB
282,significant,O,JJ
282,improvements,O,NNS
282,in,O,IN
282,the,O,DT
282,others,O,NNS
282,.,O,.
283,Table,O,JJ
283,2,O,CD
283,:,O,:
283,Translation,B,NN
283,results,O,NNS
283,in,O,IN
283,lower,O,JJR
283,-,O,:
283,case,O,NN
283,BLEU,B,NNP
283,.,O,.
284,We,O,PRP
284,present,O,JJ
284,WiBi,O,NNP
284,",",O,","
284,an,O,DT
284,approach,O,NN
284,to,O,TO
284,the,O,DT
284,automatic,O,JJ
284,creation,O,NN
284,of,O,IN
284,a,O,DT
284,bitaxonomy,O,NN
284,for,O,IN
284,Wikipedia,O,NNP
284,",",O,","
284,that,O,WDT
284,is,O,VBZ
284,",",O,","
284,an,O,DT
284,integrated,O,VBN
284,taxon,O,NN
284,-,O,:
284,omy,O,NN
284,of,O,IN
284,Wikipage,O,NNP
284,pages,O,NNS
284,and,O,CC
284,categories,O,NNS
284,.,O,.
285,Our,O,PRP$
285,experiments,O,NNS
285,show,O,VBP
285,higher,O,JJR
285,quality,O,NN
285,and,O,CC
285,coverage,O,NN
285,than,O,IN
285,state,O,NN
285,-,O,:
285,of,O,IN
285,-,O,:
285,the,O,DT
285,-,O,:
285,art,O,NN
285,resources,O,NNS
285,like,O,IN
285,DBpedia,O,NNP
285,",",O,","
285,YAGO,O,NNP
285,",",O,","
285,MENTA,O,NNP
285,",",O,","
285,WikiNet,O,NNP
285,and,O,CC
285,WikiTaxonomy,O,NNP
285,.,O,.
286,In,O,IN
286,this,O,DT
286,paper,O,NN
286,we,O,PRP
286,address,O,VBP
286,the,O,DT
286,task,O,NN
286,of,O,IN
286,taxonomizing,B,VBG
286,Wikipedia,I,NNP
286,in,O,IN
286,away,O,RB
286,that,O,DT
286,is,O,VBZ
286,fully,O,RB
286,independent,O,JJ
286,of,O,IN
286,other,O,JJ
286,existing,O,VBG
286,resources,O,NNS
286,such,O,JJ
286,as,O,IN
286,WordNet,B,NNP
286,.,O,.
287,Taxonomy,O,NNP
287,quality,O,NN
287,To,O,TO
287,evaluate,O,VB
287,the,O,DT
287,quality,O,NN
287,of,O,IN
287,our,O,PRP$
287,page,O,NN
287,taxonomy,O,NN
287,we,O,PRP
287,randomly,O,VBP
287,sampled,O,VBN
287,1,O,CD
287,",",O,","
287,000,O,CD
287,Wikipedia,O,NNP
287,pages,O,NNS
287,.,O,.
288,Page,O,NN
288,taxonomy,O,NN
288,improvement,O,NN
288,As,O,IN
288,a,O,DT
288,result,O,NN
288,of,O,IN
288,phase,O,NN
288,2,O,CD
288,",",O,","
288,141,O,CD
288,",",O,","
288,105,O,CD
288,additional,O,JJ
288,hypernymy,O,NN
288,links,O,NNS
288,were,O,VBD
288,also,O,RB
288,added,O,VBN
288,to,O,TO
288,the,O,DT
288,page,O,NN
288,taxonomy,O,NN
288,",",O,","
288,resulting,O,VBG
288,in,O,IN
288,an,O,DT
288,overall,O,JJ
288,82,O,CD
288,.,O,.
288,99,O,CD
288,%,O,NN
288,precision,B,NN
288,",",O,","
288,77,O,CD
288,.,O,.
288,90,O,CD
288,%,O,NN
288,recall,B,NN
288,and,O,CC
288,92,O,CD
288,.,O,.
288,10,O,CD
288,%,O,NN
288,coverage,B,NN
288,",",O,","
288,with,O,IN
288,a,O,DT
288,non,O,JJ
288,-,O,:
288,negligible,O,JJ
288,3,O,CD
288,%,O,NN
288,boost,O,NN
288,from,O,IN
288,phase,O,NN
288,1,O,CD
288,to,O,TO
288,phase,O,VB
288,2,O,CD
288,in,O,IN
288,terms,O,NNS
288,of,O,IN
288,recall,B,NN
288,and,O,CC
288,coverage,B,NN
288,on,O,IN
288,our,O,PRP$
288,Wikipedia,O,NNP
288,page,O,NN
288,dataset,O,NN
288,.,O,.
289,Detecting,O,VBG
289,these,O,DT
289,relations,O,NNS
289,between,O,IN
289,two,O,CD
289,entities,O,NNS
289,is,O,VBZ
289,important,O,JJ
289,for,O,IN
289,many,O,JJ
289,tasks,O,NNS
289,on,O,IN
289,the,O,DT
289,Web,O,NNP
289,",",O,","
289,such,O,JJ
289,as,O,IN
289,information,B,NN
289,retrieval,I,NN
289,and,O,CC
289,information,B,NN
289,extraction,I,NN
289,for,O,IN
289,question,B,NN
289,answering,I,NN
289,.,O,.
290,In,O,IN
290,the,O,DT
290,first,O,JJ
290,phase,O,NN
290,",",O,","
290,Supervised,O,JJ
290,Voting,O,NNP
290,is,O,VBZ
290,used,O,VBN
290,to,O,TO
290,determine,O,VB
290,the,O,DT
290,relevance,O,NN
290,of,O,IN
290,each,O,DT
290,source,O,NN
290,domain,O,NN
290,to,O,TO
290,each,O,DT
290,region,O,NN
290,in,O,IN
290,the,O,DT
290,target,O,NN
290,domain,O,NN
290,",",O,","
290,using,O,VBG
290,both,O,DT
290,labeled,O,VBN
290,and,O,CC
290,unlabeled,O,VBN
290,data,O,NNS
290,in,O,IN
290,the,O,DT
290,target,O,NN
290,domain,O,NN
290,.,O,.
291,We,O,PRP
291,here,O,RB
291,focus,O,VBP
291,on,O,IN
291,the,O,DT
291,unsupervised,O,JJ
291,domain,B,NN
291,adaptation,I,NN
291,(,O,(
291,i,O,JJ
291,.,O,.
291,e,O,NN
291,.,O,.
291,",",O,","
291,no,O,DT
291,labeled,O,JJ
291,target,O,NN
291,data,O,NNS
291,),O,)
291,and,O,CC
291,singlesystem,O,JJ
291,DA,O,NNP
291,(,O,(
291,",",O,","
291,i,O,NN
291,.,O,.
291,e,O,NN
291,.,O,.
291,",",O,","
291,building,O,VBG
291,a,O,DT
291,single,O,JJ
291,system,O,NN
291,that,O,WDT
291,is,O,VBZ
291,able,O,JJ
291,to,O,TO
291,cope,O,VB
291,with,O,IN
291,different,O,JJ
291,",",O,","
291,yet,O,RB
291,related,O,VBN
291,target,O,NN
291,domains,O,NNS
291,.,O,.
292,We,O,PRP
292,explore,O,VBP
292,various,O,JJ
292,methods,O,NNS
292,to,O,TO
292,apply,O,VB
292,word,O,NN
292,embeddings,O,NNS
292,to,O,TO
292,generate,O,VB
292,the,O,DT
292,semantic,O,JJ
292,representations,O,NNS
292,for,O,IN
292,DA,O,NNP
292,of,O,IN
292,RE,O,NNP
292,and,O,CC
292,demonstrate,O,VB
292,that,O,DT
292,semantic,O,JJ
292,representations,O,NNS
292,are,O,VBP
292,very,O,RB
292,effective,O,JJ
292,to,O,TO
292,significantly,O,RB
292,improve,O,VB
292,the,O,DT
292,portability,O,NN
292,of,O,IN
292,the,O,DT
292,relation,O,NN
292,extractors,O,NNS
292,based,O,VBN
292,on,O,IN
292,the,O,DT
292,tree,O,NN
292,kernels,O,NNS
292,",",O,","
292,bringing,O,VBG
292,us,O,PRP
292,to,O,TO
292,the,O,DT
292,second,O,JJ
292,question,O,NN
292,:,O,:
292,(,O,(
292,ii,O,NN
292,),O,)
292,Between,O,IN
292,the,O,DT
292,feature,O,NN
292,-,O,:
292,based,O,VBN
292,method,O,NN
292,in,O,IN
292,and,O,CC
292,the,O,DT
292,SSTK,O,NNP
292,method,O,NN
292,in,O,IN
292,",",O,","
292,which,O,WDT
292,method,O,VBP
292,is,O,VBZ
292,better,O,RBR
292,for,O,IN
292,DA,O,NNP
292,of,O,IN
292,RE,O,NNP
292,",",O,","
292,given,O,VBN
292,the,O,DT
292,recent,O,JJ
292,discovery,O,NN
292,of,O,IN
292,word,O,NN
292,embeddings,O,NNS
292,for,O,IN
292,both,O,DT
292,methods,O,NNS
292,?,O,.
293,A,O,DT
293,Convolution,O,NNP
293,Kernel,O,NNP
293,Approach,O,NNP
293,to,O,TO
293,Identifying,B,NNP
293,Comparisons,I,NNP
293,in,O,IN
293,Text,O,NNP
294,Through,O,IN
294,experiments,O,NNS
294,on,O,IN
294,real,O,JJ
294,-,O,:
294,life,O,NN
294,datasets,O,NNS
294,",",O,","
294,we,O,PRP
294,evaluate,O,VBP
294,the,O,DT
294,effectiveness,O,NN
294,of,O,IN
294,our,O,PRP$
294,kernel,O,NNS
294,-,O,:
294,based,O,VBN
294,approach,O,NN
294,for,O,IN
294,comparison,B,NN
294,identification,I,NN
294,",",O,","
294,as,O,RB
294,well,O,RB
294,as,O,IN
294,the,O,DT
294,utility,O,NN
294,of,O,IN
294,SNK,O,NNP
294,and,O,CC
294,its,O,PRP$
294,approximations,O,NNS
294,.,O,.
294,.,O,.
295,The,O,DT
295,relevance,O,NN
295,of,O,IN
295,such,O,JJ
295,considerations,O,NNS
295,to,O,TO
295,word,O,NN
295,similarity,O,NN
295,becomes,O,VBZ
295,clear,O,JJ
295,when,O,WRB
295,we,O,PRP
295,consider,O,VBP
295,that,O,DT
295,for,O,IN
295,many,O,JJ
295,applications,O,NNS
295,",",O,","
295,word,O,NN
295,similarity,O,NN
295,measures,O,NNS
295,need,O,VBP
295,to,O,TO
295,be,O,VB
295,well,O,RB
295,-,O,:
295,defined,O,VBD
295,when,O,WRB
295,comparing,O,VBG
295,very,O,RB
295,frequent,O,JJ
295,words,O,NNS
295,with,O,IN
295,infrequent,O,JJ
295,words,O,NNS
295,.,O,.
296,Despite,O,IN
296,only,O,RB
296,using,O,VBG
296,a,O,DT
296,fraction,O,NN
296,of,O,IN
296,the,O,DT
296,available,O,JJ
296,hyperplanes,O,NNS
296,",",O,","
296,VBQ,O,NNP
296,outper,O,SYM
296,-,O,:
296,forms,O,NNS
296,uniform,O,JJ
296,quantisation,O,NN
296,by,O,IN
296,up,O,IN
296,to,O,TO
296,168,O,CD
296,%,O,NN
296,for,O,IN
296,retrieval,O,NN
296,across,O,IN
296,standard,O,JJ
296,text,O,NN
296,and,O,CC
296,image,O,NN
296,datasets,O,NNS
296,.,O,.
296,.,O,.
297,The,O,DT
297,F,B,NNP
297,-,I,:
297,measure,I,NN
297,we,O,PRP
297,use,O,VBP
297,for,O,IN
297,threshold,O,JJ
297,optimisation,O,NN
297,is,O,VBZ
297,:,O,:
297,We,O,PRP
297,select,O,VBP
297,the,O,DT
297,parameter,O,NN
297,β,O,NN
297,on,O,IN
297,a,O,DT
297,held,O,VBN
297,-,O,:
297,out,O,IN
297,validation,O,NN
297,dataset,O,NN
297,.,O,.
298,Annotation,O,NNP
298,is,O,VBZ
298,an,O,DT
298,important,O,JJ
298,task,O,NN
298,in,O,IN
298,many,O,JJ
298,fields,O,NNS
298,ranging,O,VBG
298,from,O,IN
298,historical,O,JJ
298,and,O,CC
298,literary,O,JJ
298,study,O,NN
298,to,O,TO
298,experimental,O,JJ
298,sciences,O,NNS
298,including,O,VBG
298,biology,O,NN
298,.,O,.
299,On,O,IN
299,the,O,DT
299,BLLIP,B,NNP
299,dataset,I,NN
299,",",O,","
299,we,O,PRP
299,achieve,O,VBP
299,an,O,DT
299,accuracy,B,NN
299,of,O,IN
299,89,O,CD
299,.,O,.
299,9,O,CD
299,%,O,NN
299,in,O,IN
299,discriminating,O,VBG
299,between,O,IN
299,grammatical,O,JJ
299,text,O,NN
299,and,O,CC
299,samples,O,NNS
299,from,O,IN
299,an,O,DT
299,n,O,JJ
299,-,O,:
299,gram,O,NN
299,language,O,NN
299,model,O,NN
299,.,O,.
299,.,O,.
300,Consequently,O,RB
300,",",O,","
300,using,O,VBG
300,these,O,DT
300,services,O,NNS
300,for,O,IN
300,research,O,NN
300,is,O,VBZ
300,not,O,RB
300,just,O,RB
300,limited,O,VBN
300,in,O,IN
300,terms,O,NNS
300,of,O,IN
300,text,O,NN
300,processing,O,NN
300,functionality,O,NN
300,offered,O,VBN
300,",",O,","
300,but,O,CC
300,also,O,RB
300,quickly,O,RB
300,becomes,O,VBZ
300,very,O,RB
300,expensive,O,JJ
300,on,O,IN
300,large,O,JJ
300,-,O,:
300,scale,O,NN
300,datasets,O,NNS
300,.,O,.
301,The,O,DT
301,widely,O,RB
301,used,O,JJ
301,resources,O,NNS
301,for,O,IN
301,parsing,B,VBG
301,research,O,NN
301,are,O,VBP
301,the,O,DT
301,Kyoto,B,NNP
301,corpus,I,NN
301,(,O,(
301,),O,)
301,and,O,CC
301,the,O,DT
301,NAIST,B,NNP
301,text,I,NN
301,corpus,I,NN
301,(,O,(
301,",",O,","
301,both,O,DT
301,of,O,IN
301,which,O,WDT
301,are,O,VBP
301,based,O,VBN
301,on,O,IN
301,the,O,DT
301,dependency,O,NN
301,structures,O,NNS
301,of,O,IN
301,chunks,O,NNS
301,.,O,.
302,In,O,IN
302,this,O,DT
302,paper,O,NN
302,we,O,PRP
302,propose,O,VBP
302,a,O,DT
302,novel,O,JJ
302,model,O,NN
302,of,O,IN
302,learning,B,VBG
302,visually,I,RB
302,-,I,:
302,grounded,I,JJ
302,representations,I,NNS
302,of,I,IN
302,language,I,NN
302,from,O,IN
302,paired,O,VBN
302,textual,O,JJ
302,and,O,CC
302,visual,O,JJ
302,input,O,NN
302,.,O,.
303,In,O,IN
303,this,O,DT
303,section,O,NN
303,",",O,","
303,we,O,PRP
303,carried,O,VBD
303,out,O,RP
303,a,O,DT
303,series,O,NN
303,of,O,IN
303,experiments,O,NNS
303,on,O,IN
303,Chinese,B,JJ
303,-,I,:
303,to,I,TO
303,-,I,:
303,English,I,JJ
303,translation,I,NN
303,using,O,VBG
303,large,O,JJ
303,-,O,:
303,scale,O,NN
303,bilingual,O,JJ
303,training,O,NN
303,data,O,NNS
303,.,O,.
304,Experiments,O,NNS
304,in,O,IN
304,the,O,DT
304,TAC,B,NNP
304,-,I,:
304,2008,I,CD
304,dataset,I,NN
304,yield,O,NN
304,the,O,DT
304,highest,O,JJS
304,published,O,JJ
304,ROUGE,B,NNP
304,scores,O,NNS
304,to,O,TO
304,date,O,NN
304,",",O,","
304,with,O,IN
304,runtimes,O,NNS
304,that,O,WDT
304,rival,O,VBP
304,those,O,DT
304,of,O,IN
304,extractive,O,JJ
304,summarizers,O,NNS
304,.,O,.
304,.,O,.
305,•,O,VB
305,The,O,DT
305,new,O,JJ
305,parsing,O,NN
305,model,O,NN
305,uses,O,VBZ
305,the,O,DT
305,rich,O,JJ
305,high,O,JJ
305,-,O,:
305,order,O,NN
305,features,O,NNS
305,defined,O,VBD
305,over,O,RP
305,a,O,DT
305,view,O,NN
305,of,O,IN
305,large,O,JJ
305,scope,O,NN
305,and,O,CC
305,and,O,CC
305,additional,O,JJ
305,large,O,JJ
305,raw,O,JJ
305,corpus,O,NN
305,",",O,","
305,but,O,CC
305,without,O,IN
305,increasing,O,VBG
305,the,O,DT
305,decoding,O,NN
305,complexity,O,NN
305,.,O,.
306,In,O,IN
306,the,O,DT
306,UPDATE,B,NNP
306,summarization,I,NN
306,task,O,NN
306,",",O,","
306,a,O,DT
306,system,O,NN
306,is,O,VBZ
306,given,O,VBN
306,two,O,CD
306,sets,O,NNS
306,of,O,IN
306,news,O,NN
306,documents,O,NNS
306,on,O,IN
306,the,O,DT
306,same,O,JJ
306,topic,O,NN
306,;,O,:
306,the,O,DT
306,second,O,JJ
306,contains,O,NNS
306,articles,O,NNS
306,published,O,VBN
306,later,O,RB
306,in,O,IN
306,time,O,NN
